"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_extlifeSpan","www.budget.gouv.fr/46.105.199.81","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.budget.gouv.fr/46.105.199.81","443","INFO","not present","",""
"cert_crlDistributionPoints","www.budget.gouv.fr/46.105.199.81","443","INFO","http://crl.usertrust.com/GandiStandardSSLCA2.crl","",""
"cert_ocspURL","www.budget.gouv.fr/46.105.199.81","443","INFO","http://ocsp.usertrust.com","",""
"OCSP_stapling","www.budget.gouv.fr/46.105.199.81","443","OK","offered","",""
"cert_ocspRevoked","www.budget.gouv.fr/46.105.199.81","443","OK","not revoked","",""
"cert_mustStapleExtension","www.budget.gouv.fr/46.105.199.81","443","INFO","--","",""
"DNS_CAArecord","www.budget.gouv.fr/46.105.199.81","443","OK","issue=certigna.fr, issue=sectigo.com","",""
"certificate_transparency","www.budget.gouv.fr/46.105.199.81","443","OK","yes (certificate extension)","",""
"certs_countServer","www.budget.gouv.fr/46.105.199.81","443","INFO","3","",""
"certs_list_ordering_problem","www.budget.gouv.fr/46.105.199.81","443","LOW","yes","",""
"cert_caIssuers","www.budget.gouv.fr/46.105.199.81","443","INFO","Gandi Standard SSL CA 2 (Gandi from FR)","",""
