"id","fqdn/ip","port","severity","finding","cve","cwe"
"FS_ECDHE_curves","www.transformation.gouv.fr/80.87.236.14","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","www.transformation.gouv.fr/80.87.236.14","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'session ticket/#35' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'extended master secret/#23'","",""
"TLS_session_ticket","www.transformation.gouv.fr/80.87.236.14","443","INFO","valid for 300 seconds only (<daily)","",""
"SSL_sessionID_support","www.transformation.gouv.fr/80.87.236.14","443","INFO","yes","",""
"sessionresumption_ticket","www.transformation.gouv.fr/80.87.236.14","443","INFO","not supported","",""
"sessionresumption_ID","www.transformation.gouv.fr/80.87.236.14","443","INFO","not supported","",""
"TLS_timestamp","www.transformation.gouv.fr/80.87.236.14","443","INFO","random","",""
"cert_compression","www.transformation.gouv.fr/80.87.236.14","443","INFO","N/A","",""
"clientAuth","www.transformation.gouv.fr/80.87.236.14","443","INFO","none","",""
"cert_numbers","www.transformation.gouv.fr/80.87.236.14","443","INFO","1","",""
"cert_signatureAlgorithm","www.transformation.gouv.fr/80.87.236.14","443","OK","SHA256 with RSA","",""
"cert_keySize","www.transformation.gouv.fr/80.87.236.14","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","www.transformation.gouv.fr/80.87.236.14","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","www.transformation.gouv.fr/80.87.236.14","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","www.transformation.gouv.fr/80.87.236.14","443","INFO","50F0E5487704BDC9D1A29109F1976E18","",""
"cert_serialNumberLen","www.transformation.gouv.fr/80.87.236.14","443","INFO","16","",""
"cert_fingerprintSHA1","www.transformation.gouv.fr/80.87.236.14","443","INFO","8CDC08BCCE8D33E97412D22414F07AAA34198471","",""
"cert_fingerprintSHA256","www.transformation.gouv.fr/80.87.236.14","443","INFO","C515898BDA620EDDB2FCEE59864E0358F5BDCCCCF76D270DFC76FA09E18AC9DB","",""
