"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_serialNumber","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","EFB4A328FCE687396F51943809C1A8EA","",""
"cert_serialNumberLen","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","16","",""
"cert_fingerprintSHA1","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","12EB733D2D3BB3FD014212C2D0372886DE7D2A9F","",""
"cert_fingerprintSHA256","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","EEDC87D1F69F3999126F902FEDE45BD951469C32F4612612E9D57ACA3FC84BE4","",""
"cert","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","-----BEGIN CERTIFICATE-----\nMIIHODCCBaCgAwIBAgIRAO+0oyj85oc5b1GUOAnBqOowDQYJKoZIhvcNAQEMBQAwVjELMAkGA1UEBhMCRlIxDjAMBgNVBAoTBUdhbmRpMTcwNQYDVQQDEy5HYW5kaSBSU0EgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQSAzMB4XDTI0MDYyNDAwMDAwMFoXDTI1MDcwMzIzNTk1OVowLjEsMCoGA1UEAxMjd3d3LmJlcmN5bnVtZXJpcXVlLmZpbmFuY2VzLmdvdXYuZnIwggGiMA0GCSqGSIb3DQEBAQUAA4IBjwAwggGKAoIBgQCzH2BIT7lR7fpH3kfbpgdSp8Z9QCne6FbEcX+p8RS4JQS2rBUnzxQt1/ATvYMrXD/HU1d5I6jCRqX+/r4a58beE+jNZ7reiLmYUl+jG8mGRhqSyQBs1i0jHLouHhRji9fbT+Pg/O6WvkpD9sJI3GAPTbc/XKRO954yCGT6u+J/rZWAOfK8a9ESizUhhH4XuWunylGjQaTM2Mojubug6H5MOoODEMQlejersA1ILfaUeLppIB+t+9KeOCw4tji+aNdqhntLbNfTKQ+sy1f0rxl98hjZU5QJPhcErREES1mzLtrlSI7uzuYZ3Ra5MdE5J8FzvOSWrGORwwE38LfKEFxulc57uhO0JdtIjtB2zKf9tVPavsE3rq6bmxjjWVLSMMek0rBgBssvyuRDvRTyjEpRJD/YJkcjM6Y1scsDt3n6VEho1/TDAW632lh1XfRGyQJFaDKfkNrqaC38aBE4SEJIFJDkaBY8ou1Agt5iwsUpurR/fLBdZONZC7ejrtmzaycCAwEAAaOCAycwggMjMB8GA1UdIwQYMBaAFIERkt5mMqWwWzM9ZUOF/NQELfGuMB0GA1UdDgQWBBQ4+8iKten5IBIE/SGRL8dIyFT/sDAOBgNVHQ8BAf8EBAMCBaAwDAYDVR0TAQH/BAIwADAdBgNVHSUEFjAUBggrBgEFBQcDAQYIKwYBBQUHAwIwSQYDVR0gBEIwQDA0BgsrBgEEAbIxAQICGjAlMCMGCCsGAQUFBwIBFhdodHRwczovL3NlY3RpZ28uY29tL0NQUzAIBgZngQwBAgEwgYMGCCsGAQUFBwEBBHcwdTBOBggrBgEFBQcwAoZCaHR0cDovL2NydC5zZWN0aWdvLmNvbS9HYW5kaVJTQURvbWFpblZhbGlkYXRpb25TZWN1cmVTZXJ2ZXJDQTMuY3J0MCMGCCsGAQUFBzABhhdodHRwOi8vb2NzcC5zZWN0aWdvLmNvbTBPBgNVHREESDBGgiN3d3cuYmVyY3ludW1lcmlxdWUuZmluYW5jZXMuZ291di5mcoIfYmVyY3ludW1lcmlxdWUuZmluYW5jZXMuZ291di5mcjCCAYAGCisGAQQB1nkCBAIEggFwBIIBbAFqAHYA3dzKNJXX4RYF55Uy+sef+D0cUN/bADoUEnYKLKy7yCoAAAGQSj9ybQAABAMARzBFAiEAuLWMVV7SEmMu9WrFff/2cNhUg+iTouTu6Ap6OJRnoDACIAbuduF9OopF2q6T39V4dp4TMTX6hP1OGd8IZNUn9VvbAHcADeHyMCvTDcFAYhIJ6lUu/Ed0fLHX6TDvDkIetH5OqjQAAAGQSj9yOwAABAMASDBGAiEAyErcR0KIuTgK5T5O4RNtjDClRtvGgRnq+56WGLeMd5gCIQDSYdU+KXkO9e1v5BLyL+l2Hm7vsA4GSWLmVBHy1XUP1wB3ABLxTjS9U3JMhAYZw48/ehP457Vih4icbTAFhOvlhiY6AAABkEo/cgMAAAQDAEgwRgIhAKffkcaFNDt8e4SGiYq1E5SLjCPfCGQf59StxrQN3VsOAiEAjJwNWzAFwd34I6cfrtrZOhn4LAuwilL9VKphnkBLp2AwDQYJKoZIhvcNAQEMBQADggGBAEKtjEfDb63qjKW8u/7O7lksXlachqKbtuR6el5IOrnzCjcUKfhNBefgFUdTJbr1IzQpypdkBQCMfANTNmAyWPo9MMz1NCGSHYacBFSteBoxp+niZP1FEPnfMVU+u+vE2pWTTzXsNTZZ6QvCHLJedlDIG/3C98A5WIsjgZ54iVUUJa6swqhDug1t/sSVlUX+i1txTtTS3PMimR2coTMxZTSQREl3gm6TeKHBmrs1MhmMMzF3IgEKDFNGYCm23rn5ngFvMOKEQEV4XgzBeooOYjs8thw6pyL1eCFmSPKRxCU70li1ijPDw1w9TKvbb771QlQ5CqCujLPNTjXQ436L0KVyVj6/mMBVT8UhojWwGX7Qut0tc/veHK3iKupXykbAwR0lXaJQD/mDinDDMlVf4NMbNWAJ7GEeB0ts5VM1szUd6wzb84HSebDnUGzXCOMFcp1EEeELQ/e3SlxrT1l3MBhs7t1kH00v+pGmEGqYNWdXiHERCnN31fitf3eNc8315Q==\n-----END CERTIFICATE-----","",""
"cert_commonName","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","www.bercynumerique.finances.gouv.fr","",""
"cert_commonName_wo_SNI","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","imperva.com","",""
"cert_subjectAltName","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","www.bercynumerique.finances.gouv.fr bercynumerique.finances.gouv.fr","",""
"cert_trust","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","Ok via SAN and CN (SNI mandatory)","",""
"cert_chain_of_trust","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","passed.","",""
"cert_certificatePolicies_EV","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","no","",""
"cert_expirationStatus","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","312 >= 60 days","",""
"cert_notBefore","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","2024-06-24 00:00","",""
"cert_notAfter","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","2025-07-03 23:59","",""
"cert_extlifeSpan","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","not present","",""
"cert_crlDistributionPoints","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","--","",""
"cert_ocspURL","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","http://ocsp.sectigo.com","",""
"OCSP_stapling","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","offered","",""
"cert_ocspRevoked","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not revoked","",""
"cert_mustStapleExtension","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","--","",""
"DNS_CAArecord","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","issue=sectigo.com","",""
"certificate_transparency","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","yes (certificate extension)","",""
"certs_countServer","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","2","",""
"certs_list_ordering_problem","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","no","",""
"cert_caIssuers","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","Gandi RSA Domain Validation Secure Server CA 3 (Gandi from FR)","",""
"intermediate_cert <#1>","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGXDCCBESgAwIBAgIRAOkH5f+AdSJBCZB9ZyjKABAwDQYJKoZIhvcNAQEMBQAwgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgUlNBIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MB4XDTIzMDgwMjAwMDAwMFoXDTMzMDgwMTIzNTk1OVowVjELMAkGA1UEBhMCRlIxDjAMBgNVBAoTBUdhbmRpMTcwNQYDVQQDEy5HYW5kaSBSU0EgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQSAzMIIBojANBgkqhkiG9w0BAQEFAAOCAY8AMIIBigKCAYEAwrwuXKdKIiD9eu4fsNjLN0mS8HsTdDFyPPB5F5uUd6SJGutc7sqDd3T/p+gnVoAZERvzAz8+OEux1GN1UJ+Gd8s5btXJCbDV5DpvzJOhfztk5JmFKz2XBka+MvDAgiyiZKs3G6yoMk8lEOu6NOsK3X8D1w0E6/C/ROa6Ml0ROnKm7vHGNVTfXTP5IqiNh2JXmp4vD23gemf8nfuI2FngayMNsjm6SwpVYWfT3S8jn5el52FKzwo+uKVZAjNH1ulgWoyO8p+PCsP+CvaEGDId3leSUVhPBBPRsxL42jjqo9aOKREgmrGco39JGf4OImxM8vKxQ9AjDrRTRETB9V9jbRf3v3Tojt3vBBwa3xQelVp9xUWQxo/5dV73g/c7WWAvZ628XUw6k6vn6bY7qWuhehUO02plRLd5zP8nBORCbPmFCI97lZAnDYLprB4e9IgCPJp+0zQDLr9o+eNKtR0a2Txb6nzGahIPi3a7QCH6+Yq4iwYVEQm+e6KBJZOm+YiLAgMBAAGjggFwMIIBbDAfBgNVHSMEGDAWgBRTeb9aqitKz1SA4dibwJ3ysgNmyzAdBgNVHQ4EFgQUgRGS3mYypbBbMz1lQ4X81AQt8a4wDgYDVR0PAQH/BAQDAgGGMBIGA1UdEwEB/wQIMAYBAf8CAQAwHQYDVR0lBBYwFAYIKwYBBQUHAwEGCCsGAQUFBwMCMCIGA1UdIAQbMBkwDQYLKwYBBAGyMQECAhowCAYGZ4EMAQIBMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNybDBxBggrBgEFBQcBAQRlMGMwOgYIKwYBBQUHMAKGLmh0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FBQUFDQS5jcnQwJQYIKwYBBQUHMAGGGWh0dHA6Ly9vY3NwLnVzZXJ0cnVzdC5jb20wDQYJKoZIhvcNAQEMBQADggIBADvVncOMStREyA00ZSRUmrkmR3KzAlHVz06X1ydG9EpZz+JTQMWO809buLbDnr6t9z9jVnsDTQnWcMG4qiIkwhJVLxOVXUO+LFSBMskOe1SPBtHwHS42DeZ8QTgbRlW9p/Ey9wIo+MS2tryQ9eaDTkc2FBed/82VjrdsQoeoTyuDdp4tqarixjM/iJMgyEAMCpTkx4EqXJ/z7qgXusacsxMzt6NLv7FYcaKGbwjKqzrRvEk/+ZYnZc5mxnautf0uwRCcOe0kCOh1fd+g6Tyd+cSj6oGcJY/f/Db0sxELpzGqjRkbXan+eMojQfsgIe1n7SVyI5Yxz2RnQQL5ZT5K1mBcucqsTqkk3C7L3hF4hkwC/Otm+badymHQcnbE1Pmz6ymqj2vtwT0mEQzetQdbvv3jc3ey4YcxirAM1ihxtXeINsEP1ndUV/0v+qqmk9iCoIjZQce8vAdziZqBYxO3NiZwTRAtqseiZWLJqQ077fy3ebdjmw6y5U+DhDW2kxF/e+FJnu53DuY5/bE+oUneY770A7BfCuH+6uhEOaMNsn21AHymLr1xlRPQYR0DMgHmsGTqdINcQfot1mlIXr05HQUK0b84CPgEU0zvVQL+j9dc/4rh2sR6rl//tjG01Q+zQKStnR2NlNNrElDUC9IDmvL9JcF20cvOlE4R0lfTXa1k\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","F0104FF17274608F1A18A1E1EABF8E68A51F500A87E2EFA22ECB622763FEF4CF","",""
"intermediate_cert_notBefore <#1>","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","2023-08-02 00:00","",""
"intermediate_cert_notAfter <#1>","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","2033-08-01 23:59","",""
"intermediate_cert_expiration <#1>","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","Gandi RSA Domain Validation Secure Server CA 3 <-- USERTrust RSA Certification Authority","",""
"intermediate_cert_badOCSP","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","0 seconds from localtime","",""
"HTTP_headerTime","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","1724550901","",""
"HSTS_time","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","365 days (=31536000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","includes subdomains","",""
"HSTS_preload","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","domain IS marked for preloading","",""
"HPKP","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","nginx","",""
"banner_application","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","No application banner found","",""
"cookie_count","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","3 at '/'","",""
"cookie_secure","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","All (3) at '/' marked as secure","",""
"cookie_httponly","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","3/3 at '/' marked as HttpOnly","",""
"X-Frame-Options","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","SAMEORIGIN","",""
"X-Content-Type-Options","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","nosniff","",""
"Content-Security-Policy","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","default-src https: 'unsafe-eval' 'unsafe-inline'; object-src https: ; child-src https: platform.twitter.com; img-src https: data:; font-src 'self' data: https:;frame-ancestors 'self' https://*.safire.fonction-publique.gouv.fr;","",""
"X-XSS-Protection","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","1;mode=block","",""
"Access-Control-Allow-Origin","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","*","",""
"Referrer-Policy","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","same-origin","",""
"Cache-Control","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","max-age=600","",""
"banner_reverseproxy","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","--","","CWE-200"
"heartbleed","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","supported","","CWE-310"
"secure_client_renego","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","MEDIUM","potentially VULNERABLE, gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=EEDC87D1F69F3999126F902FEDE45BD951469C32F4612612E9D57ACA3FC84BE4","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_81","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_90","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_X","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_11","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-android_12","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_79_win10","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-chrome_101_win10","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_66_win81","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-firefox_100_win10","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-ie_6_xp","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win81","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_winphone81","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_101_win10_21h2","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_121_ios_122","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_130_osx_10146","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-safari_154_osx_1231","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java_7u25","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","No connection","",""
"clientsimulation-java_8u161","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-java1703","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-go_1178","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
"clientsimulation-libressl_283","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","www.bercynumerique.finances.gouv.fr/45.223.57.83","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
